time,state,x,y,z,qw,qx,qy,qz,Vx,Vy,Vz,wr,wp,wy,LF_HAA,LF_HFE,LF_KFE,RF_HAA,RF_HFE,RF_KFE,LH_HAA,LH_HFE,LH_KFE,RH_HAA,RH_HFE,RH_KFE,w_LF_HAA,w_LF_HFE,w_LF_KFE,w_RF_HAA,w_RF_HFE,w_RF_KFE,w_LH_HAA,w_LH_HFE,w_LH_KFE,w_RH_HAA,w_RH_HFE,w_RH_KFE,tau_LF_HAA,tau_LF_HFE,tau_LF_KFE,tau_RF_HAA,tau_RF_HFE,tau_RF_KFE,tau_LH_HAA,tau_LH_HFE,tau_LH_KFE,tau_RH_HAA,tau_RH_HFE,tau_RH_KFE
3128,9,-1.01327,1.00573,0.185803,-0.99126,-0.0196334,0.130448,0.000666355,-0.153733,-0.0911832,-0.49562,0.860742,1.82313,0.617281,0.00579551,-1.19192,1.99616,-0.00338099,-1.20116,1.9979,0.005051,-1.18969,2.39688,0.026286,-1.15866,2.43941,0.296022,-0.112538,0.0826818,-0.457733,0.214418,-0.0802434,0.107811,-0.160131,0.698792,0.0497448,-0.897998,2.25665,-0.328129,0,0,0.173546,0,0,-0.296175,-0.63114,0,-1.57219,-2.53542,0
3129,9,-1.01342,1.00564,0.185305,-0.991372,-0.0200877,0.129532,0.000432142,-0.150576,-0.0901551,-0.501057,0.811994,1.8495,0.620701,0.00606291,-1.19203,1.99624,-0.00380971,-1.20095,1.99782,0.00515475,-1.18981,2.3976,0.0263047,-1.15954,2.44166,0.238777,-0.113083,0.0782668,-0.399708,0.211689,-0.0778522,0.0996924,-0.0773269,0.731093,-0.0123602,-0.858783,2.24465,-0.347731,0,0,0.202859,0,0,-0.30306,-0.618723,0,-1.57716,-2.48032,0
3130,9,-1.01355,1.00556,0.184823,-0.991504,-0.0203184,0.128483,0.000232641,-0.121658,-0.0662294,-0.462596,-0.00935068,2.36142,0.374443,0.00687209,-1.19216,1.99645,-0.00452584,-1.20056,1.99771,0.00527932,-1.18966,2.3983,0.02668,-1.15874,2.44278,1.37958,-0.148591,0.331548,-1.03256,0.569185,-0.144923,0.149442,0.363308,0.671424,0.762925,2.45956,0.00017438,-0.363775,0,0,0.228583,0,0,-0.309285,-0.6116,0,-1.57828,-2.42762,0
3131,9,-1.01367,1.0055,0.184363,-0.991659,-0.0202953,0.127281,7.33E-05,-0.113512,-0.0601552,-0.457846,-0.175594,2.47288,0.343551,0.00822623,-1.19232,1.99675,-0.00553968,-1.19998,1.99757,0.00539862,-1.1893,2.39899,0.0271563,-1.15625,2.44278,1.32869,-0.162745,0.272232,-0.995108,0.581226,-0.130378,0.0891672,0.368192,0.715924,0.189663,2.51816,5.82E-21,-0.412326,0,0,0.271551,0,0,-0.316759,-0.620179,0,-1.6008,-2.47564,0
3132,9,-1.01378,1.00544,0.183906,-0.99182,-0.0202049,0.126032,-8.33E-05,-0.106489,-0.0551059,-0.455872,-0.27552,2.54929,0.332839,0.00947053,-1.19249,1.997,-0.00648029,-1.19941,1.99745,0.00545929,-1.18894,2.39973,0.0271683,-1.15371,2.44278,1.15992,-0.184443,0.231847,-0.88612,0.565939,-0.122339,0.0321788,0.352724,0.751515,-0.165664,2.56198,0.000158728,-0.493574,0,0,0.332381,0,0,-0.323917,-0.642124,0,-1.62938,-2.62497,0
3133,9,-1.01389,1.00539,0.18345,-0.991985,-0.020073,0.124751,-0.000241574,-0.100213,-0.0507589,-0.455668,-0.34126,2.6038,0.332172,0.0105227,-1.19268,1.99722,-0.00729891,-1.19886,1.99733,0.00547224,-1.1886,2.40049,0.0268879,-1.15113,2.44278,0.944433,-0.204606,0.199094,-0.751112,0.536472,-0.117001,-0.00628853,0.328276,0.778835,-0.395145,2.59548,1.02E-21,-0.568232,0,0,0.388818,0,0,-0.327558,-0.663751,0,-1.6301,-2.77738,0
3134,9,-1.01398,1.00534,0.182994,-0.992151,-0.0199128,0.123446,-0.000403819,-0.0944584,-0.0469172,-0.45665,-0.389741,2.64399,0.336313,0.0113543,-1.1929,1.9974,-0.0079808,-1.19834,1.99721,0.00545714,-1.18828,2.40128,0.0264149,-1.14852,2.44278,0.718777,-0.2199,0.170421,-0.612676,0.500384,-0.11304,-0.0239198,0.299639,0.800422,-0.55092,2.622,0.000142958,-0.631362,0,0,0.437935,0,0,-0.328334,-0.684181,0,-1.61327,-2.9321,0
3135,9,-1.01407,1.0053,0.182536,-0.992319,-0.019731,0.122124,-0.000571015,-0.0890805,-0.043447,-0.458454,-0.430005,2.67451,0.342512,0.0119645,-1.19312,1.99756,-0.008528,-1.19786,1.9971,0.00543349,-1.188,2.40209,0.0258082,-1.14589,2.44278,0.501686,-0.229444,0.144716,-0.481723,0.462042,-0.109931,-0.0233683,0.269278,0.818764,-0.662484,2.64329,-8.02E-21,-0.681259,0,0,0.478848,0,0,-0.327428,-0.703019,0,-1.58489,-3.08863,0
3136,9,-1.01416,1.00525,0.182077,-0.992486,-0.0195303,0.120787,-0.000743521,-0.0839797,-0.0402516,-0.460837,-0.46692,2.69838,0.349307,0.0123666,-1.19335,1.99769,-0.00895043,-1.19741,1.99699,0.00541743,-1.18774,2.40292,0.0251032,-1.14324,2.44278,0.302473,-0.233411,0.121609,-0.363131,0.423995,-0.107403,-0.00875988,0.238876,0.835767,-0.747447,2.66103,0.000131997,-0.717873,0,0,0.51168,0,0,-0.326009,-0.720086,0,-1.54849,-3.24659,0
3137,9,-1.01424,1.00522,0.181614,-0.992653,-0.019312,0.119439,-0.000921357,-0.0790881,-0.0372606,-0.463638,-0.502907,2.71753,0.355971,0.0125804,-1.19358,1.9978,-0.00926123,-1.19701,1.99689,0.00542092,-1.18752,2.40376,0.0243215,-1.14057,2.44278,0.125035,-0.232429,0.100868,-0.258472,0.387625,-0.105277,0.0157514,0.209687,0.852741,-0.815931,2.67586,-4.09E-21,-0.741997,0,0,0.537026,0,0,-0.325046,-0.735331,0,-1.50619,-3.40571,0
3138,9,-1.01432,1.00518,0.181149,-0.99282,-0.0190761,0.118083,-0.00110436,-0.0743553,-0.0344176,-0.466737,-0.539187,2.73334,0.36213,0.0126282,-1.19381,1.9979,-0.00947435,-1.19664,1.99678,0.00545208,-1.18732,2.40462,0.0234764,-1.13789,2.44278,-0.0294672,-0.227287,0.0823349,-0.167764,0.353693,-0.103433,0.0465632,0.182767,0.870484,-0.874256,2.68892,0.000127233,-0.754823,0,0,0.555674,0,0,-0.325255,-0.748788,0,-1.45929,-3.56582,0
3139,9,-1.01439,1.00515,0.180681,-0.992986,-0.0188223,0.116719,-0.00129229,-0.0697472,-0.0316815,-0.470054,-0.576109,2.74667,0.367664,0.0125326,-1.19404,1.99797,-0.00960327,-1.1963,1.99668,0.00551573,-1.18715,2.4055,0.0225763,-1.13519,2.44278,-0.161708,-0.218795,0.0657864,-0.0900686,0.322477,-0.101775,0.0807436,0.158846,0.889449,-0.925911,2.70023,-1.13E-20,-0.75769,0,0,0.568461,0,0,-0.327125,-0.760562,0,-1.40858,-3.72676,0
3140,9,-1.01446,1.00512,0.180209,-0.993151,-0.0185502,0.115348,-0.00148485,-0.065235,-0.0290159,-0.473522,-0.613793,2.75821,0.372516,0.0123153,-1.19425,1.99803,-0.00966043,-1.19599,1.99658,0.00561413,-1.187,2.4064,0.0216268,-1.13249,2.44278,-0.272932,-0.207718,0.0510637,-0.0242522,0.294089,-0.100248,0.11605,0.138501,0.909815,-0.973215,2.71065,0.000128974,-0.751954,0,0,0.576196,0,0,-0.330944,-0.77081,0,-1.35458,-3.88844,0
3141,9,-1.01452,1.00509,0.179735,-0.993314,-0.0182437,0.113982,-0.00168035,-0.0622904,-0.0256534,-0.47423,-0.714595,2.72787,0.363073,0.0120054,-1.19446,1.99807,-0.00996913,-1.19624,1.9995,0.00580333,-1.1869,2.40733,0.0206029,-1.12979,2.44278,-0.346693,-0.210739,0.0227481,-0.59315,-0.791012,5.94479,0.262353,0.0719285,0.953229,-1.07448,2.68031,9.86E-21,-0.738915,0,0,0.579626,0,0,-0.336848,-0.77973,0,-1.29761,-4.05077,0
3142,9,-1.01458,1.00507,0.179262,-0.993474,-0.0178785,0.112637,-0.00188034,-0.0584814,-0.0212087,-0.47236,-0.848107,2.67312,0.362139,0.0116242,-1.19468,1.99808,-0.0106058,-1.19702,2.00536,0.00615913,-1.18686,2.40831,0.0194596,-1.12714,2.44278,-0.415748,-0.220882,-0.00231706,-0.680274,-0.778233,5.78417,0.449237,0.00190498,1.00851,-1.21212,2.62546,0.000176505,-0.720327,0,0,0.598148,0,0,-0.3482,-0.786043,0,-1.23617,-4.21249,0
3143,9,-1.01464,1.00505,0.17879,-0.993629,-0.0174521,0.111317,-0.00208816,-0.0547502,-0.0165398,-0.470428,-0.961097,2.623,0.364784,0.0111703,-1.1949,1.99806,-0.0113195,-1.1978,2.01108,0.00667066,-1.18688,2.40935,0.018191,-1.12454,2.44278,-0.492125,-0.221915,-0.0207265,-0.747034,-0.768818,5.64304,0.573822,-0.0350228,1.067,-1.32518,2.57568,1.13E-20,-0.697453,0,0,0.63635,0,0,-0.369548,-0.788258,0,-1.16758,-4.37167,0
3144,9,-1.01469,1.00503,0.178321,-0.993782,-0.0169736,0.110021,-0.00230413,-0.0510581,-0.0116584,-0.468441,-1.05847,2.57714,0.369751,0.0106405,-1.19512,1.99804,-0.0120919,-1.19856,2.01666,0.00728476,-1.18692,2.41045,0.0168177,-1.12199,2.44278,-0.567466,-0.215263,-0.036114,-0.797752,-0.761818,5.51287,0.654379,-0.044504,1.12544,-1.42132,2.53058,0.000184225,-0.670217,0,0,0.67917,0,0,-0.400239,-0.787265,0,-1.09146,-4.5277,0
3145,9,-1.01474,1.00502,0.177854,-0.99393,-0.0164496,0.108746,-0.00252806,-0.0473673,-0.00652633,-0.466341,-1.1446,2.53597,0.375017,0.0100393,-1.19532,1.99799,-0.0129095,-1.19932,2.02211,0.00796331,-1.18696,2.4116,0.0153524,-1.11948,2.44278,-0.634979,-0.202927,-0.0495473,-0.837531,-0.755544,5.39235,0.702723,-0.0328332,1.18232,-1.50937,2.48968,-4.41E-21,-0.638429,0,0,0.725513,0,0,-0.437085,-0.784879,0,-1.00906,-4.68089,0
3146,9,-1.01479,1.00502,0.177388,-0.994075,-0.0158862,0.107491,-0.00275972,-0.0437153,-0.00124827,-0.464309,-1.21858,2.49695,0.381998,0.00937276,-1.19552,1.99794,-0.0137607,-1.20007,2.02744,0.00867887,-1.18698,2.41281,0.0138074,-1.117,2.44278,-0.698027,-0.186286,-0.0622093,-0.864866,-0.751801,5.27972,0.728408,-0.00718543,1.23681,-1.58051,2.45178,0.000177265,-0.602356,0,0,0.774572,0,0,-0.477798,-0.782559,0,-0.921142,-4.8315,0
3147,9,-1.01483,1.00502,0.176925,-0.994217,-0.0152888,0.106254,-0.00299914,-0.0400819,0.00416617,-0.462265,-1.28237,2.46086,0.390218,0.00864684,-1.1957,1.99787,-0.0146341,-1.20082,2.03267,0.00940334,-1.18697,2.41408,0.0121969,-1.11457,2.44278,-0.753829,-0.166067,-0.0737596,-0.88179,-0.749695,5.17457,0.72053,0.0303676,1.2949,-1.64053,2.4168,1.49E-20,-0.562366,0,0,0.825644,0,0,-0.520732,-0.781358,0,-0.828445,-4.97974,0
3148,9,-1.01487,1.00503,0.176464,-0.994355,-0.0146617,0.105034,-0.00324619,-0.0364412,0.00973703,-0.46025,-1.33942,2.42696,0.398714,0.00787047,-1.19585,1.99779,-0.0155209,-1.20157,2.0378,0.0101173,-1.18691,2.4154,0.01053,-1.11217,2.44278,-0.798899,-0.1442,-0.0840763,-0.891883,-0.748674,5.075,0.707424,0.0756304,1.34757,-1.69337,2.38432,0.000181668,-0.51881,0,0,0.878043,0,0,-0.564201,-0.782054,0,-0.731814,-5.1258,0
3149,9,-1.0149,1.00504,0.176004,-0.99449,-0.0140082,0.10383,-0.00350055,-0.0327898,0.0154664,-0.458259,-1.3904,2.39506,0.407267,0.00705419,-1.19598,1.9977,-0.0164148,-1.20232,2.04282,0.010816,-1.18681,2.41677,0.00881343,-1.1098,2.44278,-0.833659,-0.121435,-0.0933735,-0.895843,-0.748568,4.98049,0.689953,0.123321,1.39593,-1.73969,2.35376,1.04E-20,-0.472228,0,0,0.931253,0,0,-0.607039,-0.785234,0,-0.631797,-5.26983,0
3150,9,-1.01493,1.00506,0.175547,-0.994622,-0.0133311,0.102641,-0.00376185,-0.0291273,0.021355,-0.456289,-1.43581,2.36502,0.415716,0.00620801,-1.19609,1.9976,-0.0173098,-1.20307,2.04776,0.0114955,-1.18667,2.41819,0.00705347,-1.10746,2.44278,-0.858709,-0.0983491,-0.10175,-0.894218,-0.749218,4.89059,0.669,0.169936,1.44062,-1.78022,2.32532,0.000185129,-0.423252,0,0,0.984885,0,0,-0.64896,-0.791202,0,-0.528806,-5.41197,0
3151,9,-1.01496,1.00508,0.175092,-0.994751,-0.012633,0.101466,-0.00402969,-0.025457,0.0274001,-0.454339,-1.47595,2.33664,0.423985,0.00534116,-1.19618,1.9975,-0.0182006,-1.20382,2.05261,0.0121526,-1.18648,2.41965,0.00525587,-1.10515,2.44278,-0.874985,-0.0753855,-0.109315,-0.887323,-0.750563,4.80493,0.645309,0.213117,1.48202,-1.81497,2.29847,-4.08E-21,-0.372481,0,0,1.03859,0,0,-0.689729,-0.8,0,-0.423208,-5.55235,0
3152,9,-1.01498,1.00511,0.174637,-0.994877,-0.0119113,0.100298,-0.00430836,-0.0227656,0.0334499,-0.456241,-1.53397,2.33595,0.448906,0.00534342,-1.19682,2.00075,-0.0190852,-1.20458,2.05739,0.0128013,-1.18622,2.42115,0.00342826,-1.1029,2.44278,0.879508,-1.19458,6.60854,-0.882053,-0.756915,4.76211,0.651962,0.295931,1.51616,-1.84026,2.19632,0.000219553,-0.32047,0,0,1.09203,0,0,-0.729158,-0.811492,0,-0.315352,-5.69106,0
3153,9,-1.01501,1.00515,0.174186,-0.994999,-0.011205,0.0991442,-0.00459423,-0.0186665,0.0403055,-0.445198,-1.41696,2.28055,0.458242,0.00614901,-1.198,2.00726,-0.0198939,-1.20533,2.0621,0.0133182,-1.18593,2.42267,0.00165178,-1.10068,2.44278,0.731673,-1.16679,6.4247,-0.735288,-0.762459,4.65171,0.381971,0.285227,1.5301,-1.71271,2.24904,-1.26E-20,-0.320605,0,0,1.14511,0,0,-0.768076,-0.826763,0,-0.205696,-5.8259,0
3154,9,-1.01502,1.00519,0.173746,-0.995117,-0.0105506,0.0980163,-0.00487822,-0.0138762,0.0474407,-0.434056,-1.32623,2.23067,0.460938,0.00682065,-1.19915,2.01361,-0.0205689,-1.2061,2.06669,0.0136062,-1.18565,2.4242,-4.22E-07,-1.09845,2.44278,0.611597,-1.14831,6.26417,-0.61467,-0.762774,4.53746,0.193855,0.282945,1.52005,-1.59169,2.20276,0.000202588,-0.368941,0,0,1.19363,0,0,-0.799094,-0.844198,0,-0.0991066,-5.95926,0
3155,9,-1.01503,1.00525,0.173317,-0.99523,-0.00993862,0.0969133,-0.00515914,-0.00910515,0.0544253,-0.423442,-1.2463,2.18,0.461643,0.00737784,-1.2003,2.0198,-0.0211289,-1.20686,2.07117,0.0137322,-1.18537,2.42571,-0.00153667,-1.09627,2.44278,0.502787,-1.13509,6.11092,-0.505429,-0.763064,4.4222,0.0583339,0.274845,1.49859,-1.4808,2.1558,-1.36E-20,-0.409239,0,0,1.23413,0,0,-0.816369,-0.861243,0,2.53E-05,-6.09282,0
3156,9,-1.01504,1.0053,0.172899,-0.995338,-0.00936404,0.0958357,-0.00543657,-0.00436395,0.0612758,-0.413298,-1.17516,2.12911,0.460658,0.00783089,-1.20143,2.02583,-0.0215844,-1.20762,2.07554,0.0137405,-1.1851,2.42719,-0.00296637,-1.09414,2.44278,0.403302,-1.12626,5.96435,-0.405584,-0.763334,4.30695,-0.0418073,0.258733,1.47179,-1.3786,2.10884,0.000215181,-0.442671,0,0,1.26774,0,0,-0.823935,-0.877977,0,0.0922002,-6.22358,0
3157,9,-1.01504,1.00537,0.17249,-0.995442,-0.0088241,0.0947843,-0.0057101,-0.00143342,0.0674233,-0.404207,-1.10615,2.0749,0.458474,0.00818741,-1.20255,2.03173,-0.0219432,-1.20839,2.07979,0.0136617,-1.18485,2.42865,-0.00428894,-1.09206,2.44278,0.309742,-1.11368,5.82038,-0.311883,-0.759657,4.19574,-0.115794,0.238643,1.44397,-1.26655,2.05489,-6.20E-20,-0.469853,0,0,1.29507,0,0,-0.824431,-0.893984,0,0.177982,-6.35151,0
3158,9,-1.01504,1.00544,0.172091,-0.995542,-0.00831547,0.0937592,-0.00597906,0.00141054,0.0735111,-0.395352,-1.048,2.02325,0.453532,0.00845622,-1.20366,2.03748,-0.0222141,-1.20914,2.08393,0.0135182,-1.18463,2.43008,-0.00549571,-1.09004,2.44278,0.22788,-1.10449,5.68516,-0.22998,-0.753177,4.0856,-0.171154,0.214509,1.4161,-1.14698,1.98113,0.000721942,-0.491245,0,0,1.31659,0,0,-0.819703,-0.908905,0,0.257337,-6.47643,0
3159,9,-1.01504,1.00551,0.171699,-0.995638,-0.00783435,0.0927602,-0.00624328,0.00437869,0.0794387,-0.386968,-0.994072,1.97064,0.449145,0.00864508,-1.20476,2.0431,-0.0224051,-1.20989,2.08796,0.0133266,-1.18443,2.43148,-0.00658597,-1.0881,2.44278,0.149842,-1.09871,5.55438,-0.151901,-0.749151,3.97589,-0.212051,0.18454,1.38937,-1.03355,1.90455,-2.14E-20,-0.507373,0,0,1.33285,0,0,-0.811094,-0.9225,0,0.329742,-6.59751,0
3160,9,-1.01503,1.0056,0.171316,-0.99573,-0.00737809,0.0917873,-0.00650303,0.00742,0.0852527,-0.37891,-0.946568,1.91886,0.444225,0.00875911,-1.20585,2.04859,-0.0225211,-1.21064,2.09188,0.0130998,-1.18426,2.43286,-0.00756719,-1.08623,2.44278,0.0782247,-1.09601,5.4297,-0.0802521,-0.745502,3.8671,-0.241518,0.152747,1.36404,-0.928878,1.82799,0.000673689,-0.518705,0,0,1.3443,0,0,-0.799598,-0.934471,0,0.395158,-6.71408,0
3161,9,-1.01502,1.00569,0.170941,-0.995818,-0.00694362,0.0908399,-0.00675836,0.0105282,0.0909531,-0.371166,-0.904895,1.86797,0.438879,0.00880445,-1.20695,2.05396,-0.0225685,-1.21138,2.09569,0.0128481,-1.18412,2.43421,-0.00844749,-1.08444,2.44278,0.0124419,-1.09614,5.3108,-0.0144698,-0.742262,3.75944,-0.261996,0.1206,1.34038,-0.83172,1.75186,8.85E-20,-0.525547,0,0,1.35127,0,0,-0.785991,-0.94459,0,0.454031,-6.82605,0
3162,9,-1.01501,1.00578,0.170574,-0.995903,-0.00652814,0.0899177,-0.00700934,0.0136975,0.0965393,-0.363722,-0.868562,1.818,0.433194,0.00878668,-1.20805,2.05922,-0.0225528,-1.21212,2.0994,0.0125795,-1.18402,2.43554,-0.00923437,-1.08273,2.44278,-0.0479674,-1.09884,5.19738,0.0459235,-0.739456,3.65304,-0.27528,0.0892659,1.31857,-0.742041,1.67598,0.000639257,-0.528267,0,0,1.35411,0,0,-0.770885,-0.95279,0,0.506849,-6.93345,0
3163,9,-1.015,1.00588,0.170214,-0.995985,-0.00612908,0.0890202,-0.00725605,0.0169232,0.102011,-0.356566,-0.837157,1.76897,0.427232,0.008711,-1.20915,2.06436,-0.0224792,-1.21286,2.103,0.0123005,-1.18394,2.43685,-0.0099348,-1.08109,2.44278,-0.103399,-1.10393,5.08917,0.101301,-0.737099,3.548,-0.282717,0.0595991,1.2987,-0.65883,1.60068,-6.92E-21,-0.527201,0,0,1.35317,0,0,-0.754767,-0.959086,0,0.554062,-7.03628,0
3164,9,-1.01498,1.00598,0.169861,-0.996063,-0.00574407,0.0881469,-0.00749858,0.0202006,0.107369,-0.349689,-0.810325,1.72088,0.421043,0.00858221,-1.21026,2.0694,-0.0223525,-1.2136,2.1065,0.0120164,-1.18389,2.43814,-0.0105553,-1.07953,2.44278,-0.154174,-1.11125,4.9859,0.151998,-0.735197,3.44439,-0.285359,0.0322177,1.28081,-0.582164,1.52575,0.00060614,-0.52266,0,0,1.34875,0,0,-0.738027,-0.963552,0,0.596088,-7.13458,0
3165,9,-1.01496,1.00609,0.169514,-0.996138,-0.0053709,0.0872974,-0.00773703,0.0235259,0.112612,-0.34308,-0.787748,1.67372,0.414662,0.00840483,-1.21137,2.07433,-0.0221774,-1.21433,2.10989,0.0117317,-1.18388,2.43941,-0.011102,-1.07804,2.44278,-0.200591,-1.12064,4.88735,0.198289,-0.733754,3.34227,-0.28406,0.00752532,1.26493,-0.511158,1.4515,2.24E-20,-0.514933,0,0,1.34115,0,0,-0.720985,-0.966307,0,0.633318,-7.22838,0
3166,9,-1.01493,1.00621,0.169174,-0.99621,-0.00500752,0.0864711,-0.00797147,0.026895,0.117741,-0.336731,-0.769142,1.62749,0.408116,0.00818309,-1.2125,2.07917,-0.021958,-1.21507,2.11318,0.0114499,-1.18388,2.44067,-0.0115805,-1.07662,2.44279,-0.242897,-1.13197,4.79327,0.240433,-0.732766,3.24168,-0.279525,-0.0142179,1.25108,-0.445938,1.37773,0.000571569,-0.50429,0,0,1.33064,0,0,-0.703902,-0.967499,0,0.666118,-7.31769,0
3167,9,-1.0149,1.00633,0.168841,-0.996279,-0.00465438,0.0856667,-0.00820275,0.0303381,0.122511,-0.330377,-0.745107,1.58603,0.405247,0.00791597,-1.21363,2.08392,-0.0216935,-1.2158,2.11638,0.0111479,-1.18405,2.44129,-0.0119935,-1.07528,2.44279,-0.291346,-1.13999,4.70304,0.288604,-0.733993,3.14811,-0.32442,-0.334967,-0.0192421,-0.380123,1.30592,3.01E-20,-0.490985,0,0,1.31748,0,0,-0.686995,-0.967298,0,0.694831,-7.40257,0
3168,9,-1.01487,1.00645,0.168523,-0.99635,-0.004454,0.0848265,-0.00847385,0.0307354,0.116361,-0.305451,-0.1752,1.77465,0.619777,0.00729575,-1.21461,2.08856,-0.0210777,-1.21656,2.11963,0.0109866,-1.18297,2.44128,-0.0121104,-1.07405,2.44277,-0.949089,-0.816697,4.57184,0.942974,-0.793382,3.35202,0.00170778,2.50489,0.00213722,0.146378,1.15095,-0.039894,-0.474958,0,0,1.30161,0,0,-0.668876,-0.956823,0,0.719612,-7.48308,0
3169,9,-1.01484,1.00656,0.168221,-0.996421,-0.00441949,0.0839537,-0.00878937,0.0355564,0.117913,-0.299049,-0.100272,1.72143,0.639149,0.00629829,-1.21543,2.09307,-0.0200866,-1.21737,2.12294,0.0109487,-1.18051,2.44128,-0.0118664,-1.07305,2.44275,-1.04582,-0.811011,4.4481,1.03918,-0.827824,3.26323,-0.0774857,2.41358,1.31E-20,0.341563,0.853227,-0.000547664,-0.437745,0,0,1.26466,0,0,-0.659195,-1.02192,0,0.726625,-7.55679,0
3170,9,-1.0148,1.00668,0.167925,-0.99649,-0.00440998,0.0831038,-0.00910911,0.0402542,0.119636,-0.291848,-0.0760856,1.68275,0.644632,0.0052316,-1.21624,2.09747,-0.0190267,-1.21821,2.12615,0.0108536,-1.17814,2.44128,-0.011507,-1.07222,2.44274,-1.08756,-0.812886,4.35235,1.0807,-0.840689,3.17005,-0.112766,2.33139,0.000231813,0.377352,0.807348,-1.63E-05,-0.377898,0,0,1.2052,0,0,-0.656922,-1.16947,0,0.711986,-7.61691,0
3171,9,-1.01476,1.0068,0.167637,-0.996556,-0.00440836,0.0822721,-0.00942998,0.0449842,0.121253,-0.284517,-0.0685029,1.64884,0.646077,0.00413244,-1.21705,2.10178,-0.0179345,-1.21905,2.12928,0.0107314,-1.17584,2.44128,-0.0111382,-1.07142,2.44274,-1.11077,-0.817878,4.26654,1.10372,-0.847926,3.07672,-0.1316,2.25294,-3.60E-09,0.360155,0.791914,7.07E-22,-0.313896,0,0,1.1416,0,0,-0.651214,-1.31182,0,0.690419,-7.66673,0
3172,9,-1.01471,1.00693,0.167356,-0.996619,-0.00440904,0.0814568,-0.0097512,0.0497823,0.122672,-0.277284,-0.0663883,1.61661,0.646556,0.00301343,-1.21788,2.106,-0.0168226,-1.2199,2.13231,0.0105938,-1.17363,2.44128,-0.010789,-1.07064,2.44275,-1.12726,-0.824439,4.18486,1.11999,-0.854592,2.98474,-0.143559,2.17601,0.000218968,0.338373,0.763454,7.09E-05,-0.247946,0,0,1.07607,0,0,-0.643883,-1.44935,0,0.668294,-7.71471,0
3173,9,-1.01466,1.00705,0.167082,-0.996681,-0.00441014,0.0806573,-0.0100727,0.0546491,0.123853,-0.270232,-0.0662455,1.58502,0.647071,0.00187944,-1.2187,2.11015,-0.015696,-1.22076,2.13525,0.0104464,-1.17149,2.44128,-0.0104561,-1.06991,2.44275,-1.14071,-0.832039,4.10549,1.13316,-0.862308,2.89461,-0.151262,2.10009,-1.29E-21,0.327272,0.709374,-9.99E-07,-0.180806,0,0,1.00936,0,0,-0.635628,-1.58222,0,0.647338,-7.76137,0
3174,9,-1.0146,1.00717,0.166816,-0.996741,-0.00441083,0.0798733,-0.0103946,0.0595716,0.124779,-0.263381,-0.0674775,1.55394,0.647816,0.000733231,-1.21954,2.11422,-0.0145576,-1.22163,2.1381,0.0102931,-1.16943,2.44128,-0.0101283,-1.06924,2.44275,-1.15171,-0.840498,4.02816,1.14381,-0.871313,2.80651,-0.155305,2.02516,0.000229658,0.328436,0.628626,-5.03E-05,-0.112767,0,0,0.941762,0,0,-0.626784,-1.7105,0,0.627369,-7.80555,0
3175,9,-1.01454,1.0073,0.166556,-0.996799,-0.00441028,0.0791047,-0.010717,0.0645332,0.125454,-0.256727,-0.0707172,1.52355,0.648584,-0.000422394,-1.22039,2.11821,-0.01341,-1.22251,2.14086,0.010138,-1.16744,2.44128,-0.00979499,-1.06866,2.44274,-1.15954,-0.849849,3.95322,1.15121,-0.881251,2.72042,-0.155,1.95148,5.16E-21,0.338167,0.526048,-0.000224259,-0.0439939,0,0,0.873453,0,0,-0.617587,-1.83426,0,0.607697,-7.84569,0
3176,9,-1.01447,1.00742,0.166302,-0.996855,-0.0044074,0.0783508,-0.01104,0.0695188,0.12588,-0.250266,-0.0762419,1.49397,0.649254,-0.00158408,-1.22124,2.12212,-0.0122569,-1.22339,2.14354,0.00998527,-1.16553,2.44128,-0.00944909,-1.0682,2.44274,-1.16384,-0.860065,3.88083,1.15501,-0.891888,2.6364,-0.150379,1.8791,0.000232727,0.35363,0.404793,-0.000351428,0.0253436,0,0,0.804603,0,0,-0.608278,-1.95356,0,0.587699,-7.88033,0
3177,9,-1.0144,1.00755,0.166055,-0.996909,-0.00440096,0.0776114,-0.0113635,0.0745143,0.126069,-0.243992,-0.0844712,1.46536,0.649623,-0.00274806,-1.22211,2.12597,-0.0111021,-1.22429,2.14613,0.00983955,-1.16368,2.44128,-0.00908644,-1.06786,2.44274,-1.16412,-0.871166,3.81124,1.15471,-0.902897,2.5545,-0.141064,1.80822,3.17E-20,0.37167,0.26974,-0.000646611,0.0950449,0,0,0.735416,0,0,-0.599116,-2.06848,0,0.566945,-7.90826,0
3178,9,-1.01432,1.00768,0.165814,-0.996962,-0.00438964,0.0768859,-0.0116876,0.0795074,0.126026,-0.237907,-0.0951799,1.43775,0.649674,-0.00391042,-1.22298,2.12975,-0.00994947,-1.2252,2.14865,0.00970522,-1.16191,2.44128,-0.00870502,-1.06766,2.44274,-1.16059,-0.883057,3.74439,1.15051,-0.91423,2.47484,-0.127599,1.73879,0.000271672,0.391165,0.122207,-0.00080509,0.164884,0,0,0.666124,0,0,-0.590373,-2.1791,0,0.545186,-7.9285,0
